0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399,0.050399
0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729,0.049729
0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119,0.051119
0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121,0.063121
