0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293,0.61293
0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185,0.59185
0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575,0.5575
0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419,0.59419
