0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322,0.031322
0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693,0.038693
0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964,0.046964
0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985,0.041985
